date,flat_bill_rs,prana_bill_rs,saving_rs,flat_elec_rs,prana_elec_rs,flat_alt_rs,prana_alt_rs,elec_saving_rs,alt_extra_rs,flat_mwh,prana_mwh,flat_peak_mw,prana_peak_mw,md_saving_rs,rtm_spread_rs_mwh,rtm_mean_rs_mwh,solve_s
2026-07-13,20352990.248521663,19659674.21101097,693316.0375106931,19486718.647677913,18595488.66967347,866271.60084375,1064185.5413375,891229.9780044444,197913.94049375004,2230.2079200000003,2170.32806575,92.92533,94.591626,-33439.27346938779,9600.74,4608.5303125,14.276390790939331
2026-07-14,23539118.217852015,22793558.62981796,745559.5880340561,22672846.617008265,21729373.088480458,866271.60084375,1064185.5413375,943473.5285278074,197913.94049375004,2230.2079200000003,2169.1633382500004,92.92533,94.999093,-41616.33231292502,8562.45,5868.934583333333,8.339174032211304
2026-07-15,25949595.19015642,25151347.714384645,798247.4757717736,25083323.58931267,24087162.173047144,866271.60084375,1064185.5413375,996161.4162655249,197913.94049375004,2230.2079200000003,2168.7880372499994,92.92533,95.259424,-46840.6619047618,8001.73,6822.498124999999,7.321404933929443
2026-07-16,28227162.448698886,27452865.755429447,774296.693269439,27360890.847855136,26388680.214091945,866271.60084375,1064185.5413375,972210.6337631904,197913.94049375004,2230.2079200000003,2166.86023675,92.92533,94.945173,-40534.26428571413,7810.46,7723.483749999999,6.427499532699585
2026-07-17,26083040.494664226,25315765.578414775,767274.9162494503,25216768.893820476,24251580.037077274,866271.60084375,1064185.5413375,965188.8567432016,197913.94049375004,2230.2079200000003,2166.19574525,92.92533,95.143737,-44519.052040816285,8632.29,6875.287916666665,6.613021373748779
2026-07-18,25167183.21575057,24374581.164457954,792602.0512926169,24300911.61490682,23310395.623120453,866271.60084375,1064185.5413375,990515.9917863682,197913.94049375004,2230.2079200000003,2167.45979075,92.92533,95.259424,-46840.6619047618,8920.52,6512.982812499999,12.94914174079895
2026-07-19,24461269.87296481,23638230.769773822,823039.1031909883,23594998.27212106,22574045.22843632,866271.60084375,1064185.5413375,1020953.0436847396,197913.94049375004,2230.2079200000003,2169.3652139999995,92.92533,95.259424,-46840.6619047618,9759.95,6233.7296875,14.519734382629395
2026-07-20,24565556.816778336,23789328.252865996,776228.5639123395,23699285.215934586,22725142.711528495,866271.60084375,1064185.5413375,974142.5044060908,197913.94049375004,2230.2079200000003,2166.4659045,92.92533,94.591626,-33439.27346938779,9699.54,6274.9846875,21.0321946144104
2026-07-21,19177172.65205765,18681464.113171276,495708.5388863757,18310901.0512139,17617278.571833774,866271.60084375,1064185.5413375,693622.479380127,197913.94049375004,2230.2079200000003,2166.4975225000003,92.92533,94.591626,-33439.27346938779,8496.6,4143.3871874999995,14.397457122802734
2026-07-22,15986450.556993263,15734892.27831466,251558.27867860347,15120178.956149513,14670706.73697716,866271.60084375,1064185.5413375,449472.2191723529,197913.94049375004,2230.2079200000003,2168.9659602500005,92.92533,93.883669,-19231.973129251506,4990.84,2881.1655208333336,18.601247787475586
2026-07-23,16688864.654242272,16362151.660309235,326712.9939330369,15822593.053398522,15297966.118971735,866271.60084375,1064185.5413375,524626.9344267864,197913.94049375004,2230.2079200000003,2168.5045337500005,92.92533,93.966298,-20890.174149659695,7710.48,3159.0343749999997,20.480340480804443
2026-07-24,17844913.05383952,17263530.225010943,581382.828828577,16978641.45299577,16199344.683673443,866271.60084375,1064185.5413375,779296.7693223264,197913.94049375004,2230.2079200000003,2167.6338920000003,92.92533,93.352205,-8566.539115646156,9951.79,3616.356979166667,12.365440130233765
2026-07-25,21875416.686432403,21153354.306623902,722062.3798085004,21009145.085588653,20089168.7652864,866271.60084375,1064185.5413375,919976.3203022517,197913.94049375004,2230.2079200000003,2167.8150892500003,92.92533,93.352205,-8566.539115646156,8289.89,5210.788854166666,13.030689239501953
2026-07-26,20616618.072418306,19909106.710038263,707511.3623800427,19750346.471574556,18844921.168700762,866271.60084375,1064185.5413375,905425.302873794,197913.94049375004,2230.2079200000003,2167.73775,92.92533,93.810981,-17773.268367346842,9600.24,4712.819166666667,13.62565803527832
2026-07-27,21468499.642372467,20731107.107332975,737392.535039492,20602228.041528717,19666921.565995473,866271.60084375,1064185.5413375,935306.4755332433,197913.94049375004,2230.2079200000003,2169.241112,92.92533,94.366293,-28917.284693877446,9600.68,5049.816041666666,16.794800519943237
2026-07-28,19434646.185436964,18763727.40584899,670918.7795879729,18568374.584593214,17699541.86451149,866271.60084375,1064185.5413375,868832.7200817242,197913.94049375004,2230.2079200000003,2170.0817805,92.92533,94.591626,-33439.27346938779,9900.67,4245.241458333334,14.25719928741455
2026-07-29,19711370.96730688,19012806.22689366,698564.7404132187,18845099.36646313,17948620.68555616,866271.60084375,1064185.5413375,896478.68090697,197913.94049375004,2230.2079200000003,2169.24866475,92.92533,93.988024,-21326.172108843457,9600.07,4354.711354166667,35.5292809009552
2026-07-30,21209744.27234082,20481158.771011163,728585.5013296567,20343472.67149707,19416973.22967366,866271.60084375,1064185.5413375,926499.441823408,197913.94049375004,2230.2079200000003,2169.5391497499995,92.92533,94.039717,-22363.548639455577,9950.94,4947.454687500001,26.394918203353882
2026-07-31,19996480.087888177,19275452.208159734,721027.8797284439,19130208.487044428,18211266.666822232,866271.60084375,1064185.5413375,918941.8202221952,197913.94049375004,2230.2079200000003,2169.3114884999995,92.92533,94.140937,-24394.83435374126,9976.32,4467.498020833334,17.519049644470215
2026-08-01,21046700.86449096,20335660.852664318,711040.0118266419,20180429.26364721,19271475.311326817,866271.60084375,1064185.5413375,908953.9523203932,197913.94049375004,2230.2079200000003,2168.00675675,92.92533,93.795158,-17455.731972788926,9600.98,4882.956145833334,20.129661798477173
2026-08-02,19759622.058483396,19113127.994836368,646494.0636470281,18893350.457639646,18048942.453498866,866271.60084375,1064185.5413375,844408.0041407794,197913.94049375004,2230.2079200000003,2168.2970719999994,92.92533,93.611781,-13775.71734693856,9250.69,4373.7990625,17.80937623977661
2026-08-03,22347400.896502767,21610704.653194528,736696.2433082387,21481129.295659017,20546519.111857027,866271.60084375,1064185.5413375,934610.18380199,197913.94049375004,2230.2079200000003,2169.711343,92.92533,94.247464,-26532.621088435175,8921.1,5397.501666666667,19.929304838180542
2026-08-04,21043874.13555447,20343928.577028368,699945.5585261025,20177602.53471072,19279743.035690866,866271.60084375,1064185.5413375,897859.4990198538,197913.94049375004,2230.2079200000003,2168.4113297500003,92.92533,94.591626,-33439.27346938779,8562.18,4881.837916666666,15.035168647766113
2026-08-05,18321250.45280397,17676661.472767487,644588.9800364822,17454978.85196022,16612475.931429986,866271.60084375,1064185.5413375,842502.9205302335,197913.94049375004,2230.2079200000003,2168.86943325,92.92533,94.036933,-22307.67925170064,9970.05,3804.7918750000003,9.004883527755737
2026-08-06,15493281.810695758,15222280.074146656,271001.73654910177,14627010.209852008,14158094.532809157,866271.60084375,1064185.5413375,468915.6770428512,197913.94049375004,2230.2079200000003,2168.01368775,92.92533,93.405046,-9626.953741496429,5021.96,2686.072291666667,10.556915998458862
