date,flat_bill_rs,prana_bill_rs,saving_rs,flat_elec_rs,prana_elec_rs,flat_alt_rs,prana_alt_rs,elec_saving_rs,alt_extra_rs,flat_mwh,prana_mwh,flat_peak_mw,prana_peak_mw,md_saving_rs,rtm_spread_rs_mwh,rtm_mean_rs_mwh,solve_s
2026-07-23,7818970.385230995,7786079.358802593,32891.02642840147,7818970.385230995,7786079.358802593,0.0,0.0,32891.02642840147,0.0,1102.090512,1102.9874755,45.920438,47.459088,-30877.670068027335,7710.48,3159.0343749999997,0.45182299613952637
2026-07-24,8390248.946832063,8257467.575152598,132781.37167946436,8390248.946832063,8257467.575152598,0.0,0.0,132781.37167946436,0.0,1102.090512,1103.31253475,45.920438,47.459088,-30877.670068027335,9951.79,3616.356979166667,0.5263996124267578
2026-07-25,10381982.440479666,10243333.873313017,138648.5671666488,10381982.440479666,10243333.873313017,0.0,0.0,138648.5671666488,0.0,1102.090512,1103.32205175,45.920438,47.459088,-30877.670068027335,8289.89,5210.788854166666,0.5303778648376465
2026-07-26,9759928.3276848,9619922.431799356,140005.89588544331,9759928.3276848,9619922.431799356,0.0,0.0,140005.89588544331,0.0,1102.090512,1102.956999,45.920438,47.459088,-30877.670068027335,9600.24,4712.819166666667,0.47339558601379395
2026-07-27,10180898.313117431,10034422.803678354,146475.50943907723,10180898.313117431,10034422.803678354,0.0,0.0,146475.50943907723,0.0,1102.090512,1103.199694,45.920438,47.459088,-30877.670068027335,9600.68,5049.816041666666,0.5444586277008057
2026-07-28,9175839.288088491,9036280.789980238,139558.49810825288,9175839.288088491,9036280.789980238,0.0,0.0,139558.49810825288,0.0,1102.090512,1103.00083175,45.920438,47.459088,-30877.670068027335,9900.67,4245.241458333334,0.4034886360168457
2026-07-29,9312586.966992844,9148044.225235777,164542.74175706692,9312586.966992844,9148044.225235777,0.0,0.0,164542.74175706692,0.0,1102.090512,1103.2521520000003,45.920438,47.459088,-30877.670068027335,9600.07,4354.711354166667,0.380338191986084
2026-07-30,10053030.487125257,9902317.010614805,150713.4765104521,10053030.487125257,9902317.010614805,0.0,0.0,150713.4765104521,0.0,1102.090512,1103.1939175,45.920438,47.459088,-30877.670068027335,9950.94,4947.454687500001,0.5696063041687012
2026-07-31,9453477.89194181,9287829.26592312,165648.62601868995,9453477.89194181,9287829.26592312,0.0,0.0,165648.62601868995,0.0,1102.090512,1103.1740587499999,45.920438,47.459088,-30877.670068027335,9976.32,4467.498020833334,0.6091423034667969
2026-08-01,9972460.154994307,9826986.814754538,145473.34023976885,9972460.154994307,9826986.814754538,0.0,0.0,145473.34023976885,0.0,1102.090512,1103.054175,45.920438,47.459088,-30877.670068027335,9600.98,4882.956145833334,0.5372724533081055
2026-08-02,9336430.96346618,9201468.392601943,134962.57086423784,9336430.96346618,9201468.392601943,0.0,0.0,134962.57086423784,0.0,1102.090512,1103.1898340000002,45.920438,47.459088,-30877.670068027335,9250.69,4373.7990625,0.5149621963500977
2026-08-03,10615220.478542216,10482487.263787616,132733.21475460008,10615220.478542216,10482487.263787616,0.0,0.0,132733.21475460008,0.0,1102.090512,1103.2834425,45.920438,47.459088,-30877.670068027335,8921.1,5397.501666666667,0.5008058547973633
2026-08-04,9971063.284723619,9825832.999836624,145230.28488699533,9971063.284723619,9825832.999836624,0.0,0.0,145230.28488699533,0.0,1102.090512,1102.971643,45.920438,47.459088,-30877.670068027335,8562.18,4881.837916666666,1.8321468830108643
2026-08-05,8625638.178123772,8472518.673429849,153119.50469392352,8625638.178123772,8472518.673429849,0.0,0.0,153119.50469392352,0.0,1102.090512,1103.0529832500001,45.920438,47.459088,-30877.670068027335,9970.05,3804.7918750000003,0.7280504703521729
2026-08-06,7228155.288411417,7212742.028515615,15413.259895802476,7228155.288411417,7212742.028515615,0.0,0.0,15413.259895802476,0.0,1102.090512,1103.308677,45.920438,47.459088,-30877.670068027335,5021.96,2686.072291666667,0.4017205238342285
